transaction_id,timestamp,sender_id,receiver_id,amount,merchant_category,transaction_type,location,device_type,upi_channel,is_fraud_simulated,fraud_pattern
TXN02867,2026-01-02 18:51:43,USR00455,USR00272,1214.25,Fuel,P2M,Chennai,iPhone,GPay,0,
TXN09360,2026-01-02 19:18:03,USR00380,USR00060,12655.19,Travel,P2M,Jaipur,Android_Phone,AmazonPay,0,
TXN02843,2026-01-02 19:18:28,USR00015,USR00276,2921.2,Healthcare,P2M,Hyderabad,iPhone,AmazonPay,0,
TXN08962,2026-01-02 19:23:35,USR00391,USR00206,56.35,Grocery,P2M,Pune,Web,GPay,0,
TXN09615,2026-01-02 19:29:57,USR00178,USR00031,403.63,Rent,P2M,Nagpur,Web,GPay,1,new_location
TXN09301,2026-01-02 19:31:03,USR00422,USR00184,1562.58,Travel,P2P,Ahmedabad,Web,PhonePe,0,
TXN04752,2026-01-02 19:51:20,USR00121,USR00370,450.68,Fuel,P2P,Delhi,Web,AmazonPay,0,
TXN03696,2026-01-02 19:59:14,USR00289,USR00278,13480.22,P2P Transfer,P2M,Ahmedabad,Tablet,PhonePe,0,
TXN05523,2026-01-02 20:00:45,USR00339,USR00456,8262.54,Rent,P2M,Mumbai,Tablet,AmazonPay,0,
TXN02488,2026-01-02 20:10:04,USR00075,USR00361,3382.3,Shopping,P2M,Ahmedabad,iPhone,BHIM,0,
TXN04293,2026-01-02 20:17:12,USR00380,USR00060,15728.27,Shopping,P2P,Jaipur,Android_Phone,AmazonPay,0,
TXN08297,2026-01-02 20:22:33,USR00408,USR00094,582.73,Healthcare,P2P,Kolkata,Tablet,PhonePe,0,
TXN04823,2026-01-02 20:31:06,USR00014,USR00117,3115.36,Healthcare,P2P,Mumbai,Web,GPay,0,
TXN07090,2026-01-02 20:32:47,USR00373,USR00264,593.51,Shopping,P2P,Lucknow,Web,BHIM,0,
TXN00773,2026-01-02 20:38:22,USR00087,USR00325,93.76,P2P Transfer,P2P,Pune,Web,Paytm,0,
TXN03140,2026-01-02 21:10:17,USR00288,USR00013,12340.04,Fuel,P2M,Pune,Tablet,PhonePe,0,
TXN07627,2026-01-02 21:13:19,USR00273,USR00400,6656.59,Shopping,P2P,Surat,iPhone,BHIM,0,
TXN01328,2026-01-02 21:47:43,USR00040,USR00453,3001.79,Fuel,P2M,Ahmedabad,Android_Phone,BHIM,0,
TXN06971,2026-01-02 21:54:28,USR00108,USR00369,10118.86,Healthcare,P2M,Chennai,Tablet,Paytm,0,
TXN00953,2026-01-02 22:10:33,USR00065,USR00041,593.73,Food Delivery,P2P,Pune,Android_Phone,PhonePe,0,
TXN04437,2026-01-02 22:18:28,USR00475,USR00326,9950.57,Rent,P2P,Chennai,Web,Paytm,0,
TXN07749,2026-01-02 22:54:18,USR00108,USR00189,19217.84,Entertainment,P2P,Chennai,Tablet,Paytm,0,
TXN09555,2026-01-03 02:23:41,USR00353,USR00342,380.85,Healthcare,P2M,Jaipur,Tablet,Paytm,1,"odd_hour,rapid_burst"
TXN09519,2026-01-03 02:38:18,USR00088,USR00046,2397.41,Shopping,P2M,Lucknow,Android_Phone,Paytm,1,odd_hour
TXN02775,2026-01-03 06:13:33,USR00153,USR00413,1926.25,Fuel,P2P,Surat,Web,BHIM,0,
TXN08485,2026-01-03 06:13:57,USR00000,USR00346,195.24,Healthcare,P2M,Nagpur,iPhone,AmazonPay,0,
TXN02553,2026-01-03 06:30:59,USR00361,USR00043,1827.98,Travel,P2M,Jaipur,Tablet,Paytm,0,
TXN05900,2026-01-03 06:33:04,USR00244,USR00067,10067.0,Shopping,P2M,Ahmedabad,iPhone,PhonePe,0,
TXN07707,2026-01-03 06:34:02,USR00212,USR00149,472.56,Food Delivery,P2P,Lucknow,Android_Phone,BHIM,0,
TXN04737,2026-01-03 06:44:43,USR00437,USR00482,603.15,Utilities,P2M,Pune,iPhone,Paytm,0,
TXN08187,2026-01-03 06:51:51,USR00189,USR00148,15738.97,P2P Transfer,P2P,Mumbai,iPhone,AmazonPay,0,
TXN03925,2026-01-03 07:26:13,USR00449,USR00335,972.77,Travel,P2M,Mumbai,Web,Paytm,0,
TXN07220,2026-01-03 07:45:19,USR00086,USR00294,1822.3,Grocery,P2M,Kolkata,iPhone,BHIM,0,
TXN08140,2026-01-03 07:46:30,USR00260,USR00238,7033.35,Travel,P2P,Pune,iPhone,Paytm,0,
TXN03610,2026-01-03 08:43:31,USR00285,USR00037,4307.23,Fuel,P2M,Mumbai,Web,Paytm,0,
TXN09059,2026-01-03 08:48:50,USR00427,USR00232,1288.51,Entertainment,P2P,Jaipur,Web,AmazonPay,0,
TXN00098,2026-01-03 08:55:51,USR00096,USR00300,2271.69,Travel,P2M,Delhi,iPhone,Paytm,0,
TXN02357,2026-01-03 08:58:22,USR00330,USR00133,10182.52,Entertainment,P2P,Delhi,Tablet,Paytm,0,
TXN09404,2026-01-03 09:21:48,USR00348,USR00279,283.3,Food Delivery,P2M,Hyderabad,Tablet,AmazonPay,1,new_location
TXN01336,2026-01-03 09:25:30,USR00111,USR00061,764.5,Entertainment,P2M,Hyderabad,iPhone,BHIM,0,
TXN00612,2026-01-03 09:34:42,USR00090,USR00046,444.81,Healthcare,P2M,Jaipur,Tablet,Paytm,0,
TXN01718,2026-01-03 09:45:28,USR00293,USR00040,498.43,P2P Transfer,P2P,Bengaluru,iPhone,BHIM,0,
TXN01212,2026-01-03 09:54:39,USR00151,USR00257,250.51,Education,P2M,Surat,iPhone,PhonePe,0,
TXN00859,2026-01-03 10:31:53,USR00487,USR00241,320.97,Entertainment,P2M,Bengaluru,Android_Phone,GPay,0,
TXN02864,2026-01-03 10:36:06,USR00351,USR00037,219.28,Grocery,P2P,Ahmedabad,Web,AmazonPay,0,
TXN03812,2026-01-03 10:53:50,USR00209,USR00221,1135.77,Food Delivery,P2M,Pune,Tablet,PhonePe,0,
TXN09099,2026-01-03 10:55:13,USR00266,USR00054,17918.03,Education,P2M,Lucknow,iPhone,PhonePe,0,
TXN09200,2026-01-03 10:58:50,USR00128,USR00447,197.51,Utilities,P2M,Surat,Android_Phone,AmazonPay,0,
TXN06823,2026-01-03 11:30:01,USR00339,USR00230,10962.97,P2P Transfer,P2P,Mumbai,Tablet,AmazonPay,0,
TXN07969,2026-01-03 11:30:34,USR00352,USR00206,603.54,Entertainment,P2P,Jaipur,Tablet,Paytm,0,
TXN07166,2026-01-03 11:42:10,USR00083,USR00125,8346.19,Travel,P2M,Kolkata,Web,AmazonPay,0,
TXN02949,2026-01-03 11:43:30,USR00440,USR00334,9091.48,Food Delivery,P2P,Delhi,Tablet,AmazonPay,0,
TXN04845,2026-01-03 11:56:54,USR00071,USR00082,144.67,Grocery,P2M,Surat,Web,Paytm,0,
TXN06909,2026-01-03 11:58:53,USR00162,USR00153,1349.51,P2P Transfer,P2M,Kolkata,iPhone,AmazonPay,0,
TXN07708,2026-01-03 12:10:11,USR00410,USR00158,2067.88,Utilities,P2P,Delhi,iPhone,BHIM,0,
TXN05642,2026-01-03 12:25:55,USR00066,USR00147,9676.36,P2P Transfer,P2P,Nagpur,Tablet,Paytm,0,
TXN04553,2026-01-03 12:31:03,USR00315,USR00102,437.02,Fuel,P2M,Mumbai,Tablet,Paytm,0,
TXN03848,2026-01-03 12:31:44,USR00316,USR00449,15845.17,Entertainment,P2P,Surat,Android_Phone,Paytm,0,
TXN02440,2026-01-03 12:41:27,USR00454,USR00297,217.67,Travel,P2P,Ahmedabad,Web,PhonePe,0,
TXN09237,2026-01-03 12:49:56,USR00393,USR00059,6794.6,P2P Transfer,P2M,Lucknow,Tablet,Paytm,0,
TXN03257,2026-01-03 12:56:13,USR00415,USR00040,7379.35,Education,P2P,Pune,Tablet,AmazonPay,0,
TXN05142,2026-01-03 12:58:31,USR00464,USR00058,879.9,Food Delivery,P2P,Nagpur,iPhone,BHIM,0,
TXN09296,2026-01-03 13:13:28,USR00199,USR00407,1733.76,Entertainment,P2M,Ahmedabad,Tablet,PhonePe,0,
TXN00083,2026-01-03 13:30:42,USR00331,USR00316,251.95,Utilities,P2M,Jaipur,Web,PhonePe,0,
TXN02435,2026-01-03 13:36:26,USR00406,USR00237,451.53,Healthcare,P2M,Lucknow,Tablet,PhonePe,0,
TXN03324,2026-01-03 13:42:11,USR00153,USR00247,2009.7,Entertainment,P2P,Surat,Web,BHIM,0,
TXN06121,2026-01-03 13:50:02,USR00057,USR00364,366.85,Education,P2M,Nagpur,iPhone,GPay,0,
TXN00058,2026-01-03 13:56:31,USR00398,USR00384,18797.71,Grocery,P2P,Kolkata,Web,GPay,0,
TXN09934,2026-01-03 14:07:40,USR00073,USR00389,288.83,Entertainment,P2P,Hyderabad,Tablet,PhonePe,1,new_location
TXN01502,2026-01-03 14:13:27,USR00249,USR00330,12270.16,Education,P2P,Nagpur,iPhone,PhonePe,0,
TXN04467,2026-01-03 14:19:53,USR00360,USR00491,3415.37,Fuel,P2M,Jaipur,Tablet,Paytm,0,
TXN10168,2026-01-03 14:21:00,USR00386,USR00205,538.17,Entertainment,P2M,Delhi,iPhone,Paytm,1,rapid_burst
TXN10169,2026-01-03 14:24:00,USR00386,USR00205,668.83,Rent,P2P,Delhi,iPhone,Paytm,1,rapid_burst
TXN01748,2026-01-03 14:25:59,USR00393,USR00059,8337.36,Food Delivery,P2P,Lucknow,Tablet,Paytm,0,
TXN10170,2026-01-03 14:27:00,USR00386,USR00260,431.81,Food Delivery,P2M,Delhi,iPhone,Paytm,1,rapid_burst
TXN10172,2026-01-03 14:29:00,USR00386,USR00260,736.14,Entertainment,P2P,Delhi,iPhone,Paytm,1,rapid_burst
TXN10171,2026-01-03 14:30:00,USR00386,USR00260,649.2,P2P Transfer,P2M,Delhi,iPhone,Paytm,1,rapid_burst
TXN06398,2026-01-03 14:38:41,USR00335,USR00260,496.16,Entertainment,P2M,Delhi,Android_Phone,AmazonPay,0,
TXN08220,2026-01-03 14:49:29,USR00375,USR00308,3054.2,Travel,P2M,Bengaluru,iPhone,PhonePe,0,
TXN02713,2026-01-03 14:52:25,USR00340,USR00296,463.97,Food Delivery,P2P,Jaipur,Tablet,PhonePe,0,
TXN06676,2026-01-03 15:03:25,USR00129,USR00425,8564.09,Food Delivery,P2P,Ahmedabad,Web,PhonePe,0,
TXN08017,2026-01-03 15:06:42,USR00198,USR00168,372.93,Rent,P2P,Bengaluru,Web,AmazonPay,0,
TXN02825,2026-01-03 15:08:23,USR00378,USR00298,683.28,Travel,P2M,Pune,iPhone,PhonePe,0,
TXN09222,2026-01-03 15:13:05,USR00185,USR00464,16949.95,Healthcare,P2P,Chennai,Tablet,BHIM,0,
TXN05846,2026-01-03 15:36:04,USR00322,USR00368,370.74,Entertainment,P2M,Kolkata,iPhone,AmazonPay,0,
TXN06084,2026-01-03 15:58:42,USR00373,USR00264,287.18,Rent,P2P,Lucknow,Web,BHIM,0,
TXN09501,2026-01-03 16:10:01,USR00322,USR00368,421.76,Travel,P2P,Kolkata,iPhone,AmazonPay,1,rapid_burst
TXN03514,2026-01-03 16:33:41,USR00175,USR00057,1379.64,Food Delivery,P2M,Bengaluru,Tablet,PhonePe,0,
TXN01670,2026-01-03 16:49:39,USR00316,USR00449,16413.53,Travel,P2P,Surat,Android_Phone,Paytm,0,
TXN03604,2026-01-03 17:22:15,USR00139,USR00042,1841.41,Healthcare,P2P,Jaipur,Web,GPay,0,
TXN06912,2026-01-03 17:39:24,USR00379,USR00055,385.26,Shopping,P2M,Pune,Android_Phone,AmazonPay,0,
TXN05949,2026-01-03 18:04:36,USR00188,USR00051,2108.25,Rent,P2M,Pune,Android_Phone,GPay,0,
TXN05856,2026-01-03 18:28:55,USR00055,USR00342,53.21,Education,P2M,Lucknow,Tablet,Paytm,0,
TXN04224,2026-01-03 18:50:21,USR00204,USR00350,3296.33,Fuel,P2M,Nagpur,iPhone,GPay,0,
TXN08348,2026-01-03 19:00:43,USR00005,USR00189,9947.31,P2P Transfer,P2M,Surat,Tablet,Paytm,0,
TXN04401,2026-01-03 19:21:39,USR00470,USR00494,11558.31,Shopping,P2M,Lucknow,Web,AmazonPay,0,
TXN07621,2026-01-03 19:37:07,USR00413,USR00176,359.48,Utilities,P2M,Jaipur,Android_Phone,AmazonPay,0,
TXN01915,2026-01-03 19:46:53,USR00042,USR00386,3351.08,Travel,P2M,Surat,Tablet,BHIM,0,
TXN02316,2026-01-03 20:03:14,USR00376,USR00065,12393.46,Healthcare,P2M,Surat,iPhone,AmazonPay,0,
TXN08839,2026-01-03 20:10:23,USR00075,USR00139,2837.68,Rent,P2P,Ahmedabad,iPhone,BHIM,0,
TXN01310,2026-01-03 20:19:24,USR00376,USR00124,17178.68,Education,P2M,Surat,iPhone,AmazonPay,0,
TXN01480,2026-01-03 20:24:36,USR00231,USR00258,2219.95,Fuel,P2M,Pune,iPhone,BHIM,0,
TXN00717,2026-01-03 20:26:04,USR00251,USR00030,13994.41,Rent,P2P,Mumbai,Android_Phone,BHIM,0,
TXN00415,2026-01-03 20:36:50,USR00166,USR00287,253.35,Utilities,P2P,Jaipur,iPhone,BHIM,0,
TXN03513,2026-01-03 20:47:23,USR00362,USR00092,239.66,Fuel,P2M,Pune,Web,AmazonPay,0,
TXN03466,2026-01-03 20:55:55,USR00358,USR00199,2033.15,P2P Transfer,P2P,Surat,Tablet,GPay,0,
TXN06599,2026-01-03 20:56:31,USR00376,USR00124,14483.0,Grocery,P2P,Surat,iPhone,AmazonPay,0,
TXN00345,2026-01-03 20:58:44,USR00235,USR00179,1171.75,Rent,P2P,Pune,iPhone,BHIM,0,
TXN07137,2026-01-03 21:12:23,USR00325,USR00131,514.82,Education,P2M,Nagpur,Android_Phone,PhonePe,0,
TXN03942,2026-01-03 21:13:09,USR00202,USR00271,11040.21,Fuel,P2M,Mumbai,Tablet,Paytm,0,
TXN03956,2026-01-03 21:35:18,USR00032,USR00407,163.6,Travel,P2M,Chennai,Tablet,PhonePe,0,
TXN07862,2026-01-03 22:06:33,USR00479,USR00173,562.15,Fuel,P2P,Hyderabad,iPhone,AmazonPay,0,
TXN00002,2026-01-03 22:09:46,USR00036,USR00209,137.8,Rent,P2M,Nagpur,Android_Phone,Paytm,0,
TXN06707,2026-01-03 22:21:15,USR00374,USR00003,15636.82,P2P Transfer,P2M,Ahmedabad,Tablet,PhonePe,0,
TXN08304,2026-01-03 22:29:40,USR00334,USR00161,3191.15,Education,P2M,Delhi,Tablet,GPay,0,
TXN01682,2026-01-03 22:42:05,USR00491,USR00057,89.04,Healthcare,P2M,Ahmedabad,Web,BHIM,0,
TXN09788,2026-01-03 22:42:44,USR00042,USR00162,55370.68,Entertainment,P2P,Surat,Tablet,BHIM,1,"rapid_burst,high_amount"
TXN03203,2026-01-03 22:50:32,USR00345,USR00402,1979.27,Travel,P2M,Pune,Android_Phone,Paytm,0,
TXN09240,2026-01-03 22:54:42,USR00053,USR00491,10879.69,Education,P2P,Mumbai,Web,Paytm,0,
TXN09473,2026-01-04 03:04:16,USR00258,USR00241,257.68,Travel,P2M,Pune,Android_Phone,BHIM,1,odd_hour
TXN07304,2026-01-04 06:02:01,USR00188,USR00034,2291.39,Healthcare,P2M,Pune,Android_Phone,GPay,0,
TXN04350,2026-01-04 06:10:37,USR00161,USR00170,111.04,Education,P2P,Mumbai,Android_Phone,BHIM,0,
TXN09717,2026-01-04 06:33:08,USR00287,USR00151,2426.21,Education,P2P,Surat,Web,BHIM,1,new_receiver
TXN06019,2026-01-04 06:49:19,USR00132,USR00154,7731.42,Travel,P2M,Delhi,Tablet,PhonePe,0,
TXN00845,2026-01-04 06:49:50,USR00010,USR00150,8622.44,Travel,P2M,Surat,Web,BHIM,0,
TXN03890,2026-01-04 07:03:58,USR00207,USR00083,12023.63,Education,P2P,Nagpur,iPhone,PhonePe,0,
TXN02263,2026-01-04 07:13:17,USR00087,USR00317,107.94,Utilities,P2P,Pune,Web,Paytm,0,
TXN03003,2026-01-04 07:13:59,USR00311,USR00150,412.57,Grocery,P2P,Chennai,Tablet,GPay,0,
TXN05756,2026-01-04 07:15:20,USR00232,USR00115,68.87,P2P Transfer,P2M,Hyderabad,iPhone,AmazonPay,0,
TXN01737,2026-01-04 07:53:10,USR00320,USR00338,2379.03,Shopping,P2P,Jaipur,Web,GPay,0,
TXN09665,2026-01-04 08:00:24,USR00240,USR00295,518.26,Grocery,P2M,Nagpur,Web,BHIM,1,"new_location,new_receiver"
TXN06999,2026-01-04 08:01:04,USR00172,USR00387,2480.68,Shopping,P2P,Surat,Tablet,Paytm,0,
TXN07389,2026-01-04 08:09:41,USR00096,USR00106,2398.7,Entertainment,P2P,Delhi,iPhone,Paytm,0,
TXN06137,2026-01-04 08:12:05,USR00045,USR00426,12364.75,Education,P2P,Kolkata,Tablet,BHIM,0,
TXN00627,2026-01-04 08:14:27,USR00467,USR00278,6851.42,Utilities,P2M,Mumbai,Web,GPay,0,
TXN03024,2026-01-04 08:25:26,USR00403,USR00290,413.2,Grocery,P2P,Ahmedabad,Web,GPay,0,
TXN07490,2026-01-04 08:27:23,USR00134,USR00259,2251.11,Utilities,P2M,Delhi,Web,BHIM,0,
TXN02779,2026-01-04 08:36:59,USR00172,USR00387,3321.17,Healthcare,P2M,Surat,Tablet,Paytm,0,
TXN01787,2026-01-04 08:43:07,USR00291,USR00283,12953.9,Entertainment,P2P,Lucknow,Tablet,BHIM,0,
TXN08798,2026-01-04 08:49:17,USR00245,USR00045,2621.25,Shopping,P2P,Delhi,Tablet,GPay,0,
TXN03164,2026-01-04 08:50:36,USR00034,USR00305,1593.51,Travel,P2P,Mumbai,Web,Paytm,0,
TXN06435,2026-01-04 08:50:43,USR00272,USR00255,9405.63,Utilities,P2P,Lucknow,Android_Phone,AmazonPay,0,
TXN01846,2026-01-04 08:51:43,USR00066,USR00240,10089.71,Utilities,P2M,Nagpur,Tablet,Paytm,0,
TXN09720,2026-01-04 09:02:36,USR00404,USR00286,3821.33,Grocery,P2M,Ahmedabad,iPhone,AmazonPay,1,new_device
TXN08305,2026-01-04 09:02:55,USR00361,USR00379,1718.64,Rent,P2M,Jaipur,Tablet,Paytm,0,
TXN03146,2026-01-04 09:19:05,USR00424,USR00388,1141.47,Education,P2P,Surat,Android_Phone,GPay,0,
TXN07091,2026-01-04 09:19:20,USR00242,USR00352,14327.23,Fuel,P2P,Kolkata,Android_Phone,Paytm,0,
TXN05443,2026-01-04 09:28:00,USR00161,USR00411,87.35,Fuel,P2M,Mumbai,Android_Phone,BHIM,0,
TXN04913,2026-01-04 10:12:57,USR00357,USR00027,9449.72,Food Delivery,P2P,Mumbai,Web,PhonePe,0,
TXN05804,2026-01-04 10:30:21,USR00025,USR00477,1857.94,Fuel,P2P,Surat,Android_Phone,PhonePe,0,
TXN01196,2026-01-04 10:40:21,USR00110,USR00023,273.12,Entertainment,P2M,Jaipur,Tablet,GPay,0,
TXN00138,2026-01-04 10:47:52,USR00088,USR00374,2864.29,Shopping,P2P,Lucknow,Android_Phone,Paytm,0,
TXN05713,2026-01-04 10:58:03,USR00308,USR00369,1732.16,Rent,P2M,Surat,Tablet,BHIM,0,
TXN01077,2026-01-04 11:14:56,USR00267,USR00061,298.06,P2P Transfer,P2M,Hyderabad,Tablet,Paytm,0,
TXN00192,2026-01-04 11:16:50,USR00139,USR00372,2098.84,Rent,P2P,Jaipur,Web,GPay,0,
TXN03387,2026-01-04 11:23:23,USR00278,USR00410,723.16,Shopping,P2M,Bengaluru,iPhone,Paytm,0,
TXN01385,2026-01-04 11:39:03,USR00452,USR00141,2137.29,Entertainment,P2P,Pune,Web,BHIM,0,
TXN02518,2026-01-04 11:41:57,USR00045,USR00426,7349.51,Travel,P2M,Kolkata,Tablet,BHIM,0,
TXN02598,2026-01-04 11:43:33,USR00003,USR00022,1252.39,Education,P2P,Lucknow,Web,AmazonPay,0,
TXN08092,2026-01-04 11:44:12,USR00207,USR00083,11209.85,Shopping,P2P,Nagpur,iPhone,PhonePe,0,
TXN06570,2026-01-04 11:50:51,USR00336,USR00392,13960.1,Utilities,P2P,Ahmedabad,iPhone,BHIM,0,
TXN08669,2026-01-04 12:04:14,USR00316,USR00115,7455.59,Education,P2P,Surat,Android_Phone,Paytm,0,
TXN05830,2026-01-04 12:26:06,USR00248,USR00043,7271.77,Grocery,P2P,Pune,iPhone,AmazonPay,0,
TXN00323,2026-01-04 12:36:40,USR00443,USR00396,1452.2,Travel,P2P,Delhi,Web,PhonePe,0,
TXN04506,2026-01-04 12:46:25,USR00095,USR00305,33.17,Education,P2M,Delhi,Tablet,GPay,0,
TXN01885,2026-01-04 12:51:58,USR00019,USR00474,7942.12,Travel,P2P,Bengaluru,Android_Phone,BHIM,0,
TXN03818,2026-01-04 12:58:59,USR00354,USR00264,5187.9,Grocery,P2P,Hyderabad,Tablet,Paytm,0,
TXN04522,2026-01-04 13:12:11,USR00380,USR00066,8914.98,Grocery,P2M,Jaipur,Android_Phone,AmazonPay,0,
TXN01960,2026-01-04 13:36:28,USR00174,USR00290,375.85,Fuel,P2P,Mumbai,Web,AmazonPay,0,
TXN02384,2026-01-04 14:14:12,USR00261,USR00401,12244.4,Travel,P2P,Hyderabad,iPhone,Paytm,0,
TXN04759,2026-01-04 14:16:04,USR00482,USR00174,88.86,Shopping,P2M,Jaipur,Tablet,BHIM,0,
TXN09888,2026-01-04 14:48:14,USR00070,USR00317,2461.82,P2P Transfer,P2M,Hyderabad,Tablet,BHIM,1,new_receiver
TXN09747,2026-01-04 14:51:44,USR00025,USR00339,1940.42,Entertainment,P2M,Surat,Web,PhonePe,1,"new_device,rapid_burst"
TXN04529,2026-01-04 15:07:09,USR00106,USR00139,2513.41,Shopping,P2P,Lucknow,Android_Phone,Paytm,0,
TXN09874,2026-01-04 15:18:42,USR00036,USR00341,148.53,Shopping,P2M,Lucknow,Android_Phone,Paytm,1,new_location
TXN05462,2026-01-04 15:21:02,USR00110,USR00023,191.87,Grocery,P2M,Jaipur,Tablet,GPay,0,
TXN08632,2026-01-04 15:35:07,USR00332,USR00258,18351.69,Shopping,P2M,Surat,Android_Phone,BHIM,0,
TXN08826,2026-01-04 15:39:36,USR00101,USR00220,54.03,Food Delivery,P2P,Kolkata,Web,GPay,0,
TXN08134,2026-01-04 15:58:27,USR00342,USR00377,625.99,Utilities,P2M,Nagpur,Web,PhonePe,0,
TXN01740,2026-01-04 16:03:04,USR00416,USR00056,12798.27,Travel,P2P,Bengaluru,Android_Phone,BHIM,0,
TXN04835,2026-01-04 16:21:01,USR00260,USR00035,6006.05,Fuel,P2P,Pune,iPhone,Paytm,0,
TXN07902,2026-01-04 16:22:29,USR00072,USR00059,1751.66,Fuel,P2P,Delhi,Tablet,BHIM,0,
TXN04546,2026-01-04 16:28:59,USR00469,USR00169,724.54,P2P Transfer,P2M,Mumbai,iPhone,GPay,0,
TXN10238,2026-01-04 16:29:00,USR00436,USR00491,11263.93,Shopping,P2P,Chennai,Web,GPay,1,rapid_burst
TXN10239,2026-01-04 16:30:00,USR00436,USR00203,10479.14,Healthcare,P2M,Chennai,Web,GPay,1,rapid_burst
TXN01210,2026-01-04 16:31:14,USR00341,USR00493,10922.42,Shopping,P2P,Lucknow,Tablet,Paytm,0,
TXN06502,2026-01-04 16:32:42,USR00082,USR00153,556.55,Education,P2P,Ahmedabad,Android_Phone,GPay,0,
TXN10240,2026-01-04 16:33:00,USR00436,USR00000,16823.27,Rent,P2M,Chennai,Web,GPay,1,rapid_burst
TXN10241,2026-01-04 16:38:00,USR00436,USR00371,14259.31,Education,P2P,Chennai,Web,GPay,1,rapid_burst
TXN06360,2026-01-04 16:45:26,USR00496,USR00387,547.36,P2P Transfer,P2M,Lucknow,iPhone,PhonePe,0,
TXN05534,2026-01-04 16:50:26,USR00444,USR00136,379.15,Rent,P2P,Pune,iPhone,BHIM,0,
TXN09275,2026-01-04 16:50:37,USR00075,USR00361,4001.55,Food Delivery,P2P,Ahmedabad,iPhone,BHIM,0,
TXN09021,2026-01-04 16:55:36,USR00363,USR00371,1938.69,Shopping,P2M,Hyderabad,Android_Phone,AmazonPay,0,
TXN08938,2026-01-04 16:56:46,USR00152,USR00023,346.55,Education,P2P,Mumbai,Android_Phone,AmazonPay,0,
TXN08930,2026-01-04 16:59:23,USR00472,USR00055,5724.27,Healthcare,P2M,Nagpur,iPhone,AmazonPay,0,
TXN00444,2026-01-04 17:00:21,USR00008,USR00459,2816.72,Rent,P2P,Nagpur,Web,PhonePe,0,
TXN01577,2026-01-04 17:21:54,USR00245,USR00045,3502.59,Healthcare,P2P,Delhi,Tablet,GPay,0,
TXN03051,2026-01-04 17:26:50,USR00342,USR00440,1020.84,Healthcare,P2P,Nagpur,Web,PhonePe,0,
TXN06829,2026-01-04 17:29:51,USR00452,USR00031,2236.22,Shopping,P2P,Pune,Web,BHIM,0,
TXN07262,2026-01-04 17:37:08,USR00277,USR00308,14944.38,Food Delivery,P2M,Bengaluru,Web,PhonePe,0,
TXN02476,2026-01-04 17:43:08,USR00368,USR00302,1183.54,Fuel,P2M,Lucknow,Android_Phone,AmazonPay,0,
TXN04163,2026-01-04 17:57:21,USR00499,USR00207,700.16,Rent,P2P,Surat,Tablet,BHIM,0,
TXN04199,2026-01-04 18:12:48,USR00161,USR00411,111.14,P2P Transfer,P2M,Mumbai,Android_Phone,BHIM,0,
TXN09201,2026-01-04 18:24:25,USR00236,USR00143,342.54,Fuel,P2M,Lucknow,Android_Phone,PhonePe,0,
TXN00335,2026-01-04 18:26:40,USR00033,USR00260,722.51,Grocery,P2M,Hyderabad,Android_Phone,AmazonPay,0,
TXN05015,2026-01-04 18:29:51,USR00285,USR00037,5488.91,Rent,P2M,Mumbai,Web,Paytm,0,
TXN01031,2026-01-04 18:34:17,USR00345,USR00402,1293.93,Entertainment,P2M,Pune,Android_Phone,Paytm,0,
TXN04460,2026-01-04 18:35:41,USR00112,USR00009,369.75,Entertainment,P2P,Delhi,Web,BHIM,0,
TXN08117,2026-01-04 18:36:16,USR00367,USR00041,1530.69,Entertainment,P2M,Surat,iPhone,AmazonPay,0,
TXN07949,2026-01-04 18:36:19,USR00194,USR00389,4115.67,Travel,P2P,Delhi,Android_Phone,AmazonPay,0,
TXN07543,2026-01-04 18:41:43,USR00256,USR00134,882.98,Education,P2M,Jaipur,Web,AmazonPay,0,
TXN04151,2026-01-04 19:00:42,USR00470,USR00090,14709.2,Utilities,P2P,Lucknow,Web,AmazonPay,0,
TXN04571,2026-01-04 19:05:02,USR00330,USR00032,9435.28,Fuel,P2P,Delhi,Tablet,Paytm,0,
TXN05390,2026-01-04 19:05:05,USR00360,USR00073,3195.1,P2P Transfer,P2M,Jaipur,Tablet,Paytm,0,
TXN00144,2026-01-04 19:05:09,USR00094,USR00120,2907.72,P2P Transfer,P2M,Pune,Web,GPay,0,
TXN06531,2026-01-04 19:06:16,USR00336,USR00286,18947.52,P2P Transfer,P2M,Ahmedabad,iPhone,BHIM,0,
TXN06001,2026-01-04 19:22:47,USR00044,USR00041,16987.28,Entertainment,P2P,Chennai,Web,PhonePe,0,
TXN03272,2026-01-04 19:32:50,USR00273,USR00406,6144.34,Utilities,P2P,Surat,iPhone,BHIM,0,
TXN05886,2026-01-04 19:36:57,USR00001,USR00287,3835.07,Shopping,P2P,Pune,iPhone,AmazonPay,0,
TXN00711,2026-01-04 19:47:46,USR00292,USR00264,253.1,Education,P2M,Jaipur,Android_Phone,PhonePe,0,
TXN09635,2026-01-04 19:57:10,USR00321,USR00078,1659.42,Utilities,P2M,Jaipur,Android_Phone,GPay,1,high_amount
TXN04038,2026-01-04 19:58:46,USR00329,USR00247,3134.99,Fuel,P2P,Kolkata,Android_Phone,AmazonPay,0,
TXN07855,2026-01-04 20:04:28,USR00457,USR00313,8512.01,Healthcare,P2M,Lucknow,Web,GPay,0,
