transaction_id,timestamp,sender_id,receiver_id,amount,merchant_category,transaction_type,location,device_type,upi_channel,is_fraud_simulated,fraud_pattern,hour,day_of_week,historical_avg_amount,amount_deviation,transactions_last_hour,average_transaction_amount,time_since_last_transaction,recipient_frequency,device_changed,location_changed,iqr_flag,isolation_forest_flag,isolation_forest_score
TXN03880,2026-01-01 22:38:14,USR00316,USR00115,23257.83,P2P Transfer,P2P,Surat,Android_Phone,Paytm,0,none,22,3,23257.83,0.0,0,23257.83,-1.0,0,0,0,1,0,0.04361660630340741
TXN00346,2026-01-01 22:57:00,USR00311,USR00299,385.51,Healthcare,P2M,Chennai,Tablet,GPay,0,none,22,3,385.51,0.0,0,385.51,-1.0,0,0,0,0,0,0.12535696582502115
TXN10224,2026-01-02 00:13:00,USR00166,USR00166,411.35,Rent,P2P,Jaipur,iPhone,BHIM,1,rapid_burst,0,4,411.35,0.0,0,411.35,-1.0,0,0,0,0,0,0.0733787303567755
TXN10225,2026-01-02 00:14:00,USR00166,USR00287,336.67,Grocery,P2M,Jaipur,iPhone,BHIM,1,rapid_burst,0,4,411.35,0.0,1,411.35,1.0,0,0,0,1,0,0.008446592867258018
TXN10226,2026-01-02 00:19:00,USR00166,USR00339,414.76,Healthcare,P2P,Jaipur,iPhone,BHIM,1,rapid_burst,0,4,374.01,1.0913229780396356,2,374.01,5.0,0,0,0,1,1,-0.026739622138362673
TXN04868,2026-01-02 06:08:24,USR00061,USR00326,5311.61,Education,P2M,Nagpur,Web,BHIM,0,none,6,4,5311.61,0.0,0,5311.61,-1.0,0,0,0,0,0,0.1152282669211655
TXN06200,2026-01-02 06:26:45,USR00191,USR00209,121.82,Fuel,P2M,Jaipur,Tablet,Paytm,0,none,6,4,121.82,0.0,0,121.82,-1.0,0,0,0,0,0,0.12590535659977953
TXN03237,2026-01-02 06:28:58,USR00399,USR00235,12473.23,Utilities,P2P,Delhi,Tablet,PhonePe,0,none,6,4,12473.23,0.0,0,12473.23,-1.0,0,0,0,0,0,0.09869265482702683
TXN04927,2026-01-02 06:29:44,USR00288,USR00013,18439.08,Shopping,P2P,Pune,Tablet,PhonePe,0,none,6,4,18439.08,0.0,0,18439.08,-1.0,0,0,0,1,0,0.060698573390719046
TXN05677,2026-01-02 06:36:42,USR00176,USR00459,220.42,Entertainment,P2P,Bengaluru,iPhone,AmazonPay,0,none,6,4,220.42,0.0,0,220.42,-1.0,0,0,0,0,0,0.1269044426623105
TXN04778,2026-01-02 06:40:18,USR00000,USR00346,286.54,Shopping,P2P,Nagpur,iPhone,AmazonPay,0,none,6,4,286.54,0.0,0,286.54,-1.0,0,0,0,0,0,0.1269044426623105
TXN02004,2026-01-02 07:11:14,USR00022,USR00342,2005.22,Grocery,P2P,Hyderabad,Web,PhonePe,0,none,7,4,4364.14,0.0,0,4364.14,921.5666666666668,0,0,0,0,0,0.13694489194678977
TXN02069,2026-01-02 08:10:55,USR00446,USR00191,5766.94,Grocery,P2P,Pune,Android_Phone,GPay,0,none,8,4,5766.94,0.0,0,5766.94,-1.0,0,0,0,0,0,0.131512216781223
TXN09282,2026-01-02 08:19:26,USR00418,USR00255,1664.96,Education,P2P,Kolkata,Web,BHIM,0,none,8,4,2184.93,0.0,0,2184.93,1484.4666666666667,0,0,0,0,0,0.144763740086104
TXN06376,2026-01-02 08:33:26,USR00439,USR00419,12435.99,P2P Transfer,P2M,Nagpur,Tablet,GPay,0,none,8,4,12435.99,0.0,0,12435.99,-1.0,0,0,0,0,0,0.1161603650755138
TXN00646,2026-01-02 08:36:53,USR00125,USR00354,85.03,Utilities,P2P,Bengaluru,iPhone,AmazonPay,0,none,8,4,85.03,0.0,0,85.03,-1.0,0,0,0,0,0,0.1375791227484099
TXN02062,2026-01-02 08:38:02,USR00289,USR00278,8011.63,Fuel,P2P,Ahmedabad,Tablet,PhonePe,0,none,8,4,8011.63,0.0,0,8011.63,-1.0,0,0,0,0,0,0.12816186207038938
TXN06475,2026-01-02 08:43:54,USR00265,USR00121,285.45,Travel,P2M,Surat,Tablet,Paytm,0,none,8,4,285.45,0.0,0,285.45,-1.0,0,0,0,0,0,0.1393422152433168
TXN01964,2026-01-02 08:44:59,USR00117,USR00140,682.48,Utilities,P2P,Ahmedabad,Android_Phone,GPay,0,none,8,4,682.48,0.0,0,682.48,-1.0,0,0,0,0,0,0.1419350955606012
TXN03302,2026-01-02 08:50:31,USR00453,USR00195,73.04,Shopping,P2P,Surat,Tablet,AmazonPay,0,none,8,4,73.04,0.0,0,73.04,-1.0,0,0,0,0,0,0.1375791227484099
TXN07599,2026-01-02 08:53:27,USR00362,USR00092,191.7,Healthcare,P2P,Pune,Web,AmazonPay,0,none,8,4,191.7,0.0,0,191.7,-1.0,0,0,0,0,0,0.1393422152433168
TXN04995,2026-01-02 09:02:37,USR00111,USR00167,715.53,Grocery,P2M,Hyderabad,iPhone,BHIM,0,none,9,4,715.53,0.0,0,715.53,-1.0,0,0,0,0,0,0.14407718543253467
TXN06579,2026-01-02 09:29:04,USR00026,USR00367,1426.96,Travel,P2P,Lucknow,Web,Paytm,0,none,9,4,938.76,0.0,0,938.76,661.6666666666666,0,0,0,0,0,0.1471923676211504
TXN00785,2026-01-02 09:31:59,USR00147,USR00293,141.75,Education,P2P,Mumbai,Tablet,AmazonPay,0,none,9,4,123.97,0.0,0,123.97,903.4,0,0,0,0,0,0.14469245088645283
TXN08381,2026-01-02 09:35:13,USR00112,USR00379,334.75,Entertainment,P2P,Delhi,Web,BHIM,0,none,9,4,334.75,0.0,0,334.75,-1.0,0,0,0,0,0,0.1435654453167569
TXN02881,2026-01-02 09:53:02,USR00425,USR00010,2383.23,Healthcare,P2P,Ahmedabad,Web,Paytm,0,none,9,4,2383.23,0.0,0,2383.23,-1.0,0,0,0,0,0,0.14213130319777467
TXN05532,2026-01-02 10:19:45,USR00340,USR00088,436.82,P2P Transfer,P2M,Jaipur,Tablet,PhonePe,0,none,10,4,436.82,0.0,0,436.82,-1.0,0,0,0,0,0,0.14901874822590244
TXN02489,2026-01-02 10:22:57,USR00351,USR00037,390.88,Grocery,P2P,Ahmedabad,Web,AmazonPay,0,none,10,4,379.94,0.0,0,379.94,1700.3833333333334,0,0,0,0,0,0.15182555442149492
TXN01153,2026-01-02 10:22:57,USR00080,USR00496,13107.93,Food Delivery,P2M,Delhi,iPhone,BHIM,0,none,10,4,13107.93,0.0,0,13107.93,-1.0,0,0,0,0,0,0.11891016556354311
TXN09562,2026-01-02 10:31:08,USR00430,USR00050,177340.26,Food Delivery,P2M,Delhi,iPhone,BHIM,1,high_amount,10,4,177340.26,0.0,0,177340.26,-1.0,0,0,0,1,0,0.012190666226320368
TXN05795,2026-01-02 10:38:16,USR00369,USR00261,747.9,Grocery,P2M,Bengaluru,Web,AmazonPay,0,none,10,4,747.9,0.0,0,747.9,-1.0,0,0,0,0,0,0.14860156602947822
TXN03814,2026-01-02 10:55:49,USR00161,USR00365,131.31,Education,P2M,Mumbai,Android_Phone,BHIM,0,none,10,4,131.31,0.0,0,131.31,-1.0,0,0,0,0,0,0.14511110041085157
TXN00490,2026-01-02 11:03:17,USR00248,USR00330,11673.74,Rent,P2P,Pune,iPhone,AmazonPay,0,none,11,4,11673.74,0.0,0,11673.74,-1.0,0,0,0,0,0,0.1274312093324954
TXN04731,2026-01-02 11:08:20,USR00399,USR00161,13638.81,Entertainment,P2P,Delhi,Tablet,PhonePe,0,none,11,4,12473.23,0.0,0,12473.23,279.3666666666667,0,0,0,0,0,0.1216793481470595
TXN00976,2026-01-02 11:12:28,USR00191,USR00209,170.22,Travel,P2P,Jaipur,Tablet,Paytm,0,none,11,4,121.82,0.0,0,121.82,285.71666666666664,1,0,0,0,0,0.1529245049745689
TXN00991,2026-01-02 11:13:40,USR00392,USR00262,249.85,Education,P2P,Chennai,Web,Paytm,0,none,11,4,249.85,0.0,0,249.85,-1.0,0,0,0,0,0,0.14922415352662738
TXN07793,2026-01-02 11:36:58,USR00157,USR00483,3399.59,Healthcare,P2P,Ahmedabad,Web,BHIM,0,none,11,4,3399.59,0.0,0,3399.59,-1.0,0,0,0,0,0,0.14582780272220425
TXN02667,2026-01-02 11:48:06,USR00445,USR00304,1389.44,Fuel,P2M,Pune,Web,Paytm,0,none,11,4,1389.44,0.0,0,1389.44,-1.0,0,0,0,0,0,0.1516472404305803
TXN07423,2026-01-02 12:02:47,USR00410,USR00117,2145.5,Rent,P2M,Delhi,iPhone,BHIM,0,none,12,4,2145.5,0.0,0,2145.5,-1.0,0,0,0,0,0,0.15056553279548673
TXN00935,2026-01-02 12:02:54,USR00110,USR00023,212.18,Travel,P2P,Jaipur,Tablet,GPay,0,none,12,4,212.18,0.0,0,212.18,-1.0,0,0,0,0,0,0.15023166819377104
TXN02807,2026-01-02 12:09:25,USR00273,USR00195,6470.94,Utilities,P2M,Surat,iPhone,BHIM,0,none,12,4,6470.94,0.0,0,6470.94,-1.0,0,0,0,0,0,0.140170332395604
TXN06272,2026-01-02 12:09:56,USR00401,USR00143,2097.7,Entertainment,P2M,Chennai,Web,AmazonPay,0,none,12,4,2097.7,0.0,0,2097.7,-1.0,0,0,0,0,0,0.15056553279548673
TXN04516,2026-01-02 12:14:16,USR00262,USR00325,3244.42,Fuel,P2M,Mumbai,Tablet,GPay,0,none,12,4,3244.42,0.0,0,3244.42,-1.0,0,0,0,0,0,0.1479549869208968
TXN00659,2026-01-02 12:22:48,USR00047,USR00273,1920.57,Healthcare,P2P,Ahmedabad,iPhone,BHIM,0,none,12,4,1920.57,0.0,0,1920.57,-1.0,0,0,0,0,0,0.15165368962922127
TXN01182,2026-01-02 12:40:07,USR00389,USR00314,72.28,Entertainment,P2P,Mumbai,iPhone,GPay,0,none,12,4,115.93,0.0,0,115.93,1597.1,0,0,0,0,0,0.15200059600169602
TXN04399,2026-01-02 12:40:23,USR00395,USR00111,1508.39,Shopping,P2M,Delhi,Web,AmazonPay,0,none,12,4,1508.39,0.0,0,1508.39,-1.0,0,0,0,0,0,0.1526716822865839
TXN06780,2026-01-02 12:44:11,USR00024,USR00450,1460.53,Education,P2M,Chennai,iPhone,Paytm,0,none,12,4,1460.53,0.0,0,1460.53,-1.0,0,0,0,0,0,0.1526716822865839
TXN04351,2026-01-02 13:06:56,USR00404,USR00133,3959.44,Food Delivery,P2P,Ahmedabad,Android_Phone,AmazonPay,0,none,13,4,3959.44,0.0,0,3959.44,-1.0,0,0,0,0,0,0.14504722524562397
TXN02256,2026-01-02 13:08:01,USR00319,USR00301,845.86,Fuel,P2M,Nagpur,iPhone,PhonePe,0,none,13,4,845.86,0.0,0,845.86,-1.0,0,0,0,0,0,0.1534462846059188
TXN09925,2026-01-02 13:30:24,USR00397,USR00246,1437.23,Utilities,P2P,Jaipur,Android_Phone,Paytm,1,rapid_burst,13,4,1235.97,0.0,0,1235.97,1173.6,0,1,1,0,1,-0.11335511684320088
TXN01613,2026-01-02 13:30:50,USR00090,USR00046,242.7,P2P Transfer,P2M,Jaipur,Tablet,Paytm,0,none,13,4,242.7,0.0,0,242.7,-1.0,0,0,0,0,0,0.15069963559456495
TXN04052,2026-01-02 13:54:36,USR00251,USR00030,15369.69,Grocery,P2M,Mumbai,Android_Phone,BHIM,0,none,13,4,15369.69,0.0,0,15369.69,-1.0,0,0,0,0,0,0.1094878195729842
TXN03571,2026-01-02 13:59:17,USR00284,USR00333,19197.52,P2P Transfer,P2M,Delhi,Tablet,PhonePe,0,none,13,4,19197.52,0.0,0,19197.52,-1.0,0,0,0,1,0,0.08834390696011923
TXN07831,2026-01-02 14:06:50,USR00261,USR00378,15000.69,Grocery,P2P,Hyderabad,iPhone,Paytm,0,none,14,4,15000.69,0.0,0,15000.69,-1.0,0,0,0,0,0,0.10697585174302199
TXN09677,2026-01-02 14:15:28,USR00013,USR00102,173.88,Education,P2M,Lucknow,Tablet,BHIM,1,"rapid_burst,new_location",14,4,173.88,0.0,0,173.88,-1.0,0,0,0,0,0,0.14643192967185048
TXN06671,2026-01-02 14:19:16,USR00000,USR00379,270.01,Fuel,P2P,Nagpur,iPhone,AmazonPay,0,none,14,4,286.54,0.0,0,286.54,458.9666666666666,0,0,0,0,0,0.14897837814098913
TXN02600,2026-01-02 14:20:12,USR00487,USR00462,450.3,Healthcare,P2M,Bengaluru,Android_Phone,GPay,0,none,14,4,450.3,0.0,0,450.3,-1.0,0,0,0,0,0,0.15005144809719378
TXN07925,2026-01-02 14:21:43,USR00373,USR00264,436.76,Rent,P2M,Lucknow,Web,BHIM,0,none,14,4,436.76,0.0,0,436.76,-1.0,0,0,0,0,0,0.15005144809719378
TXN06566,2026-01-02 14:43:06,USR00144,USR00287,195.14,Education,P2M,Jaipur,Tablet,Paytm,0,none,14,4,195.14,0.0,0,195.14,-1.0,0,0,0,0,0,0.14729807973781855
TXN06486,2026-01-02 14:43:30,USR00422,USR00184,931.55,Rent,P2P,Ahmedabad,Web,PhonePe,0,none,14,4,932.275,-0.0109030754192047,0,932.275,1297.8,2,0,0,0,0,0.16031604677552458
TXN05913,2026-01-02 14:52:46,USR00027,USR00170,241.05,Education,P2M,Mumbai,Web,PhonePe,0,none,14,4,241.05,0.0,0,241.05,-1.0,0,0,0,0,0,0.14757809540819
TXN08710,2026-01-02 15:01:09,USR00383,USR00352,193.05,Shopping,P2M,Kolkata,Android_Phone,BHIM,0,none,15,4,193.05,0.0,0,193.05,-1.0,0,0,0,0,0,0.15007015311197286
TXN09123,2026-01-02 15:02:14,USR00127,USR00195,984.34,Grocery,P2M,Surat,Web,AmazonPay,0,none,15,4,984.34,0.0,0,984.34,-1.0,0,0,0,0,0,0.15231920239651187
TXN01046,2026-01-02 15:21:21,USR00476,USR00370,12371.56,Fuel,P2M,Delhi,Android_Phone,AmazonPay,0,none,15,4,12371.56,0.0,0,12371.56,-1.0,0,0,0,0,0,0.12138444733804593
TXN02462,2026-01-02 15:21:29,USR00490,USR00114,302.78,P2P Transfer,P2M,Ahmedabad,Tablet,AmazonPay,0,none,15,4,302.78,0.0,0,302.78,-1.0,0,0,0,0,0,0.1508340103640658
TXN00582,2026-01-02 15:27:30,USR00219,USR00298,728.11,Entertainment,P2M,Delhi,Tablet,AmazonPay,0,none,15,4,1107.18,0.0,0,1107.18,1036.2333333333331,0,0,0,0,0,0.15497409468629908
TXN05654,2026-01-02 15:37:32,USR00037,USR00154,690.38,Healthcare,P2M,Lucknow,iPhone,Paytm,0,none,15,4,693.485,-0.0481507327285417,0,693.485,1405.8833333333334,0,0,0,0,0,0.15548745825079596
TXN00581,2026-01-02 15:49:43,USR00176,USR00327,111.6,Grocery,P2M,Bengaluru,iPhone,AmazonPay,0,none,15,4,220.42,0.0,0,220.42,553.0166666666667,0,0,0,0,0,0.1509812103170789
TXN01969,2026-01-02 16:06:30,USR00389,USR00314,83.82,Travel,P2M,Mumbai,iPhone,GPay,0,none,16,4,94.105,-0.4712485681557851,0,94.105,206.38333333333333,1,0,0,0,0,0.150488165241766
TXN05064,2026-01-02 16:23:50,USR00144,USR00287,124.77,Food Delivery,P2M,Jaipur,Tablet,Paytm,0,none,16,4,195.14,0.0,0,195.14,100.73333333333332,1,0,0,0,0,0.15162887848909196
TXN04972,2026-01-02 16:29:30,USR00464,USR00046,1221.11,Rent,P2P,Nagpur,iPhone,BHIM,0,none,16,4,1221.11,0.0,0,1221.11,-1.0,0,0,0,0,0,0.14864480322240808
TXN01024,2026-01-02 16:31:41,USR00351,USR00162,342.63,Healthcare,P2M,Ahmedabad,Web,AmazonPay,0,none,16,4,385.41,-7.82084095063985,0,385.41,368.73333333333335,0,0,0,1,0,0.10653358928374812
TXN02021,2026-01-02 16:33:14,USR00310,USR00065,3436.6,Travel,P2P,Hyderabad,iPhone,Paytm,0,none,16,4,3436.6,0.0,0,3436.6,-1.0,0,0,0,0,0,0.141985497189208
TXN00513,2026-01-02 16:34:54,USR00054,USR00137,1743.72,Fuel,P2P,Ahmedabad,Tablet,PhonePe,0,none,16,4,2374.72,0.0,0,2374.72,1382.1,0,0,0,0,0,0.1507966947328082
TXN05198,2026-01-02 16:47:31,USR00113,USR00207,81.96,Rent,P2P,Hyderabad,Tablet,Paytm,0,none,16,4,81.96,0.0,0,81.96,-1.0,0,0,0,0,0,0.1446550489874257
TXN04589,2026-01-02 16:54:35,USR00405,USR00399,3179.71,Healthcare,P2M,Lucknow,iPhone,Paytm,0,none,16,4,3306.95,0.0,0,3306.95,1427.8333333333333,0,0,0,0,0,0.14716811043480954
TXN02459,2026-01-02 17:09:34,USR00025,USR00053,2156.72,Education,P2P,Surat,Android_Phone,PhonePe,0,none,17,4,2156.72,0.0,0,2156.72,-1.0,0,0,0,0,0,0.1461939030131616
TXN06033,2026-01-02 17:13:07,USR00309,USR00351,6281.33,Travel,P2P,Chennai,iPhone,BHIM,0,none,17,4,5506.61,0.0,0,5506.61,1443.1166666666666,0,0,0,0,0,0.14144754864980247
TXN00116,2026-01-02 17:18:22,USR00197,USR00160,5567.8,Entertainment,P2M,Chennai,Tablet,GPay,0,none,17,4,5567.8,0.0,0,5567.8,-1.0,0,0,0,0,0,0.13778409112627293
TXN06931,2026-01-02 17:20:03,USR00473,USR00314,8923.86,Food Delivery,P2P,Hyderabad,Web,AmazonPay,0,none,17,4,10248.07,0.0,0,10248.07,1206.4666666666667,0,0,0,0,0,0.1368556773720987
TXN03856,2026-01-02 17:21:04,USR00395,USR00160,1294.62,Healthcare,P2M,Delhi,Web,AmazonPay,0,none,17,4,1508.39,0.0,0,1508.39,280.68333333333334,0,0,0,0,0,0.14807755746269774
TXN05294,2026-01-02 17:24:28,USR00107,USR00324,169.85,Travel,P2M,Delhi,Tablet,GPay,0,none,17,4,169.85,0.0,0,169.85,-1.0,0,0,0,0,0,0.1461050761980226
TXN00561,2026-01-02 17:27:43,USR00283,USR00055,8917.78,Education,P2M,Chennai,Android_Phone,GPay,0,none,17,4,8917.78,0.0,0,8917.78,-1.0,0,0,0,0,0,0.13234044455140875
TXN08270,2026-01-02 17:28:15,USR00452,USR00131,1311.69,Travel,P2M,Pune,Web,BHIM,0,none,17,4,1311.69,0.0,0,1311.69,-1.0,0,0,0,0,0,0.14771965144539184
TXN06796,2026-01-02 17:38:43,USR00416,USR00326,8281.6,Grocery,P2M,Bengaluru,Android_Phone,BHIM,0,none,17,4,8281.6,0.0,0,8281.6,-1.0,0,0,0,0,0,0.13285038483343764
TXN07054,2026-01-02 17:39:12,USR00248,USR00283,11307.33,Rent,P2P,Pune,iPhone,AmazonPay,0,none,17,4,11673.74,0.0,0,11673.74,395.9166666666667,0,0,0,0,0,0.1268159505372799
TXN04001,2026-01-02 17:41:00,USR00364,USR00099,15533.11,Shopping,P2M,Lucknow,Web,Paytm,0,none,17,4,16629.73,0.0,0,16629.73,2072.5666666666666,1,0,0,1,0,0.11792610764120359
TXN01826,2026-01-02 17:56:05,USR00030,USR00415,1088.55,Shopping,P2M,Pune,iPhone,PhonePe,0,none,17,4,1088.55,0.0,0,1088.55,-1.0,0,0,0,0,0,0.14834415406992263
TXN00963,2026-01-02 17:59:12,USR00176,USR00459,267.95,Entertainment,P2M,Bengaluru,iPhone,AmazonPay,0,none,17,4,166.01,1.8735526557618083,0,166.01,129.48333333333332,1,0,0,0,0,0.13716085501118513
TXN01436,2026-01-02 18:07:33,USR00030,USR00415,1445.68,Entertainment,P2P,Pune,iPhone,PhonePe,0,none,18,4,1088.55,0.0,1,1088.55,11.466666666666669,1,0,0,1,0,0.06746565295586365
TXN06849,2026-01-02 18:14:49,USR00345,USR00082,2372.86,P2P Transfer,P2P,Pune,Android_Phone,Paytm,0,none,18,4,2372.86,0.0,0,2372.86,-1.0,0,0,0,0,0,0.14215018376322447
TXN04966,2026-01-02 18:15:03,USR00488,USR00358,157.93,Education,P2M,Bengaluru,Tablet,BHIM,0,none,18,4,157.93,0.0,0,157.93,-1.0,0,0,0,0,0,0.14166591757959468
TXN06181,2026-01-02 18:16:39,USR00143,USR00070,2431.64,Education,P2M,Chennai,Web,Paytm,0,none,18,4,4375.82,0.0,0,4375.82,1597.5,0,0,0,0,0,0.14506046003099554
TXN01770,2026-01-02 18:49:21,USR00347,USR00195,1141.38,Food Delivery,P2M,Nagpur,Web,BHIM,0,none,18,4,1141.38,0.0,0,1141.38,-1.0,0,0,0,0,0,0.1436670200959831
TXN02867,2026-01-02 18:51:43,USR00455,USR00272,1214.25,Fuel,P2M,Chennai,iPhone,GPay,0,none,18,4,1214.25,0.0,0,1214.25,-1.0,0,0,0,0,0,0.14350337123159235
TXN09360,2026-01-02 19:18:03,USR00380,USR00060,12655.19,Travel,P2M,Jaipur,Android_Phone,AmazonPay,0,none,19,4,15107.93,0.0,0,15107.93,1404.5,0,0,0,0,0,0.11713092541779652
TXN02843,2026-01-02 19:18:28,USR00015,USR00276,2921.2,Healthcare,P2M,Hyderabad,iPhone,AmazonPay,0,none,19,4,2921.2,0.0,0,2921.2,-1.0,0,0,0,0,0,0.1393952476680848
TXN08962,2026-01-02 19:23:35,USR00391,USR00206,56.35,Grocery,P2M,Pune,Web,GPay,0,none,19,4,56.35,0.0,0,56.35,-1.0,0,0,0,0,0,0.13750059750600846
TXN09615,2026-01-02 19:29:57,USR00178,USR00031,403.63,Rent,P2M,Nagpur,Web,GPay,1,new_location,19,4,403.63,0.0,0,403.63,-1.0,0,0,0,0,0,0.14069454059922826
TXN09301,2026-01-02 19:31:03,USR00422,USR00184,1562.58,Travel,P2P,Ahmedabad,Web,PhonePe,0,none,19,4,932.0333333333332,11.613557349966966,0,932.0333333333332,287.55,3,0,0,1,0,0.07711588544868708
TXN04752,2026-01-02 19:51:20,USR00121,USR00370,450.68,Fuel,P2P,Delhi,Web,AmazonPay,0,none,19,4,450.68,0.0,0,450.68,-1.0,0,0,0,0,0,0.14146019426240375
TXN03696,2026-01-02 19:59:14,USR00289,USR00278,13480.22,P2P Transfer,P2M,Ahmedabad,Tablet,PhonePe,0,none,19,4,8011.63,0.0,0,8011.63,681.2,1,0,0,0,0,0.12007402574750131
TXN05523,2026-01-02 20:00:45,USR00339,USR00456,8262.54,Rent,P2M,Mumbai,Tablet,AmazonPay,0,none,20,4,8262.54,0.0,0,8262.54,-1.0,0,0,0,0,0,0.11953605751071605
TXN02488,2026-01-02 20:10:04,USR00075,USR00361,3382.3,Shopping,P2M,Ahmedabad,iPhone,BHIM,0,none,20,4,3382.3,0.0,0,3382.3,-1.0,0,0,0,0,0,0.12781215636811555
TXN04293,2026-01-02 20:17:12,USR00380,USR00060,15728.27,Shopping,P2P,Jaipur,Android_Phone,AmazonPay,0,none,20,4,13881.56,1.505834291445485,1,13881.56,59.15,1,0,0,1,0,0.007449581689649376
TXN08297,2026-01-02 20:22:33,USR00408,USR00094,582.73,Healthcare,P2P,Kolkata,Tablet,PhonePe,0,none,20,4,582.73,0.0,0,582.73,-1.0,0,0,0,0,0,0.1366825858530875
TXN04823,2026-01-02 20:31:06,USR00014,USR00117,3115.36,Healthcare,P2P,Mumbai,Web,GPay,0,none,20,4,3115.36,0.0,0,3115.36,-1.0,0,0,0,0,0,0.13055236460236608
TXN07090,2026-01-02 20:32:47,USR00373,USR00264,593.51,Shopping,P2P,Lucknow,Web,BHIM,0,none,20,4,436.76,0.0,0,436.76,371.06666666666666,1,0,0,0,0,0.14281845317779224
TXN00773,2026-01-02 20:38:22,USR00087,USR00325,93.76,P2P Transfer,P2P,Pune,Web,Paytm,0,none,20,4,93.76,0.0,0,93.76,-1.0,0,0,0,0,0,0.13345181410327378
TXN03140,2026-01-02 21:10:17,USR00288,USR00013,12340.04,Fuel,P2M,Pune,Tablet,PhonePe,0,none,21,4,18439.08,0.0,0,18439.08,880.55,1,0,0,0,0,0.10823660920114758
TXN07627,2026-01-02 21:13:19,USR00273,USR00400,6656.59,Shopping,P2P,Surat,iPhone,BHIM,0,none,21,4,6470.94,0.0,0,6470.94,543.9,0,0,0,0,0,0.11772088102280875
TXN01328,2026-01-02 21:47:43,USR00040,USR00453,3001.79,Fuel,P2M,Ahmedabad,Android_Phone,BHIM,0,none,21,4,2919.62,49.20359281436916,0,2919.62,1548.4,1,0,0,1,1,-0.016278479093199794
TXN06971,2026-01-02 21:54:28,USR00108,USR00369,10118.86,Healthcare,P2M,Chennai,Tablet,Paytm,0,none,21,4,10118.86,0.0,0,10118.86,-1.0,0,0,0,0,0,0.10622404598028062
TXN00953,2026-01-02 22:10:33,USR00065,USR00041,593.73,Food Delivery,P2P,Pune,Android_Phone,PhonePe,0,none,22,4,427.36,0.0,0,427.36,2379.2833333333333,1,0,0,0,0,0.1340236312929125
TXN04437,2026-01-02 22:18:28,USR00475,USR00326,9950.57,Rent,P2P,Chennai,Web,Paytm,0,none,22,4,9950.57,0.0,0,9950.57,-1.0,0,0,0,0,0,0.10122322793192401
TXN07749,2026-01-02 22:54:18,USR00108,USR00189,19217.84,Entertainment,P2P,Chennai,Tablet,Paytm,0,none,22,4,10118.86,0.0,1,10118.86,59.833333333333336,0,0,0,1,1,-0.017993675495960537
TXN09555,2026-01-03 02:23:41,USR00353,USR00342,380.85,Healthcare,P2M,Jaipur,Tablet,Paytm,1,"odd_hour,rapid_burst",2,5,380.85,0.0,0,380.85,-1.0,0,0,0,0,0,0.08984510445631289
TXN09519,2026-01-03 02:38:18,USR00088,USR00046,2397.41,Shopping,P2M,Lucknow,Android_Phone,Paytm,1,odd_hour,2,5,2397.41,0.0,0,2397.41,-1.0,0,0,0,0,0,0.08575509173151985
TXN02775,2026-01-03 06:13:33,USR00153,USR00413,1926.25,Fuel,P2P,Surat,Web,BHIM,0,none,6,5,1926.25,0.0,0,1926.25,-1.0,0,0,0,0,0,0.122255463457699
TXN08485,2026-01-03 06:13:57,USR00000,USR00346,195.24,Healthcare,P2M,Nagpur,iPhone,AmazonPay,0,none,6,5,278.275,-10.046581972171786,0,278.275,954.6833333333332,1,0,0,1,0,0.08971770412153313
TXN02553,2026-01-03 06:30:59,USR00361,USR00043,1827.98,Travel,P2M,Jaipur,Tablet,Paytm,0,none,6,5,1827.98,0.0,0,1827.98,-1.0,0,0,0,0,0,0.12251371246504283
TXN05900,2026-01-03 06:33:04,USR00244,USR00067,10067.0,Shopping,P2M,Ahmedabad,iPhone,PhonePe,0,none,6,5,10067.0,0.0,0,10067.0,-1.0,0,0,0,0,0,0.10091535028654514
TXN07707,2026-01-03 06:34:02,USR00212,USR00149,472.56,Food Delivery,P2P,Lucknow,Android_Phone,BHIM,0,none,6,5,472.56,0.0,0,472.56,-1.0,0,0,0,0,0,0.125377895586823
TXN04737,2026-01-03 06:44:43,USR00437,USR00482,603.15,Utilities,P2M,Pune,iPhone,Paytm,0,none,6,5,724.3,0.0,0,724.3,2681.0,0,0,0,0,0,0.12904810341193412
TXN08187,2026-01-03 06:51:51,USR00189,USR00148,15738.97,P2P Transfer,P2P,Mumbai,iPhone,AmazonPay,0,none,6,5,15738.97,0.0,0,15738.97,-1.0,0,0,0,1,0,0.0685675037462879
TXN03925,2026-01-03 07:26:13,USR00449,USR00335,972.77,Travel,P2M,Mumbai,Web,Paytm,0,none,7,5,972.77,0.0,0,972.77,-1.0,0,0,0,0,0,0.13304350552309613
TXN07220,2026-01-03 07:45:19,USR00086,USR00294,1822.3,Grocery,P2M,Kolkata,iPhone,BHIM,0,none,7,5,1822.3,0.0,0,1822.3,-1.0,0,0,0,0,0,0.13169452993153968
TXN08140,2026-01-03 07:46:30,USR00260,USR00238,7033.35,Travel,P2P,Pune,iPhone,Paytm,0,none,7,5,7033.35,0.0,0,7033.35,-1.0,0,0,0,0,0,0.11959137115879287
